X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X19 X20 X21 X22 X23 X24 X25 X26 X27 X28 X29 X30 X31 X32 X33 X34 X35 X36 X37 X38 X39 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50
0.4236995401 0.3991962652 0.4078655179 0.3921760733 0.4236021664 0.4151230371 0.4233047575 0.4153445184 0.4047361214 0.4161381071 0.4113302469 0.4366068391 0.4154041405 0.4183045765 0.4269810059 0.4259363747 0.4131173066 0.424330646 0.3992036176 0.3922452337 0.4078590062 0.4212786121 0.4076043258 0.4225360902 0.4345144981 0.4222618283 0.4067925973 0.4391044151 0.4273740326 0.432669643 0.4082210167 0.426448858 0.4322039235 0.4194140296 0.4226361633 0.4146991935 0.3984508405 0.4040675538 0.4212249189 0.4071109293 0.4107853348 0.4164249085 0.4099661972 0.4211436648 0.4136944715 0.4151977913 0.4126789288 0.4060652533 0.4353102614 0.424293877
0.4276525443 0.399196592 0.4224799754 0.4047592064 0.4288126221 0.419264784 0.423129648 0.4306724695 0.4137122428 0.4275703294 0.4131856403 0.4384749647 0.4150654587 0.4219290773 0.4170012339 0.4273314939 0.4154256282 0.410851951 0.3887149626 0.4122077117 0.4066521189 0.413629948 0.4184632039 0.4267842769 0.4332300815 0.427719378 0.407127368 0.440776365 0.4202493793 0.4289890817 0.4069028968 0.4102264154 0.4328656836 0.4268316365 0.4260373194 0.4153725686 0.3980055752 0.4095031105 0.4176204037 0.4100938728 0.4131449954 0.4215027723 0.4127586153 0.4259861032 0.4187260235 0.410828012 0.4170309748 0.4111979504 0.4350876359 0.4272902083
0.4299655228 0.4018234701 0.4231024723 0.4085595616 0.4306837094 0.419550657 0.4330722075 0.4338565691 0.4236274616 0.4361704548 0.413738499 0.4377872582 0.417856754 0.4080216261 0.4170827819 0.4363304 0.4153228575 0.4119624752 0.3980500506 0.4128515627 0.4116675195 0.4219261283 0.4197556232 0.4295195146 0.4262891781 0.4330308649 0.4111648227 0.430326513 0.4187004856 0.4271619427 0.4110848822 0.4080077534 0.4263397614 0.4258683243 0.4207466947 0.4336318243 0.4008666526 0.4127947008 0.4354251263 0.4168178659 0.4227420745 0.4220103311 0.4181841718 0.4213713391 0.4208240465 0.4177498343 0.419289943 0.4198008821 0.4289054128 0.4249589706
0.4297289104 0.3931377846 0.4301554582 0.4006683417 0.4239248356 0.4203913589 0.4328362111 0.4336523446 0.4277680155 0.432965971 0.4295984663 0.4389525826 0.4214511586 0.3987307643 0.4272009547 0.4301822727 0.4206370234 0.4241905062 0.3979974574 0.4315853401 0.4236540251 0.4224947583 0.4191670953 0.4277395691 0.4195594968 0.4274121151 0.4136712899 0.4272329492 0.4214281894 0.4301656912 0.4126831978 0.4055572713 0.4275196571 0.4285500865 0.4211419472 0.4287294555 0.40865106 0.4177014863 0.4311248334 0.4124922053 0.4164356658 0.4242631977 0.4207356179 0.432448668 0.4317241244 0.414148781 0.4218044212 0.4233033093 0.4286907563 0.4278284954
0.4307092515 0.3910313844 0.4378703323 0.4048478777 0.4254263151 0.4205422788 0.4427440183 0.4327508881 0.4295108141 0.4197250548 0.4297296576 0.4384859289 0.4267223818 0.4062199139 0.4231153463 0.4323032726 0.4206566306 0.4225456877 0.4064738158 0.4352518859 0.4144186836 0.4219786554 0.4258218696 0.4298690879 0.4196154657 0.4287218581 0.4184198927 0.426106081 0.4217857195 0.4273005604 0.4119106872 0.4173600984 0.4458757101 0.4331235322 0.416026697 0.4278133455 0.4076826157 0.4175256071 0.4340026317 0.4067170889 0.4182407664 0.4228310493 0.420106675 0.4309234012 0.4302907318 0.4189827241 0.4236222989 0.4255538475 0.4281006875 0.4346790326
0.4307096223 0.4059328908 0.4323761713 0.4077931403 0.4258276803 0.4180999356 0.44830188 0.432576597 0.4298549315 0.4250492792 0.4318413996 0.4358944526 0.4246429026 0.411636158 0.4303147085 0.4140193465 0.4198706058 0.4288089791 0.4151323987 0.4358645067 0.3919081295 0.4083558553 0.4082828731 0.4322668102 0.4253506226 0.4059368476 0.4165842646 0.4338218482 0.4205429192 0.4289769277 0.4070215063 0.4184753757 0.442134503 0.4348412713 0.4179325897 0.432761192 0.4095557068 0.4211699342 0.4362698009 0.4014617813 0.4209558204 0.4257576615 0.4170301305 0.4263435026 0.4302855492 0.3969932837 0.4151830204 0.4257861411 0.4363624164 0.4416112616
0.4223644325 0.4035086254 0.4109996603 0.412986788 0.4240149075 0.4096031903 0.4165215561 0.4240678644 0.4162810135 0.4158339753 0.4143207419 0.4404265199 0.4308278725 0.4042301088 0.4140364965 0.416112675 0.417840882 0.4392283601 0.41001573 0.4358601585 0.391222402 0.4115973411 0.4118573958 0.4206083754 0.4059185264 0.4022544541 0.4173327926 0.4323183649 0.4174935114 0.4187253587 0.4082694894 0.4290518998 0.4367385662 0.4338969455 0.4114433839 0.4212274999 0.4114932723 0.4244922141 0.4355533685 0.3859358421 0.4143923749 0.4287393397 0.4124449688 0.4004329045 0.421632855 0.4039237974 0.4147220931 0.4228819376 0.4121391608 0.4261806321
0.4182984036 0.3929489201 0.4111065124 0.4034312752 0.4197096288 0.433733098 0.4127599224 0.4142787337 0.4198676755 0.4200924393 0.4226784678 0.4352197174 0.4040991538 0.4093921298 0.3826584838 0.4143088149 0.4015697813 0.438933966 0.3984614075 0.4157273922 0.3972471195 0.4070727567 0.3980758986 0.3886327932 0.4224483749 0.4124081536 0.4013033749 0.4291022193 0.4101277406 0.4227057463 0.398008435 0.4189063478 0.4274724975 0.4343492122 0.4176443385 0.4210219387 0.4094065285 0.4209185607 0.4162161674 0.389028545 0.4068147834 0.4085686297 0.4215625017 0.4003676324 0.4184474784 0.4136340626 0.4064128452 0.4021838171 0.4098790567 0.4271395618
0.4207162876 0.4015683555 0.4131911176 0.4006021847 0.4261495508 0.4347406517 0.4172309736 0.414967463 0.4149166938 0.4211075296 0.4316064198 0.429164534 0.403836344 0.4135547024 0.3984927116 0.4146551694 0.4068439325 0.4360262783 0.4123607452 0.3959324854 0.4035345729 0.40656819 0.402133381 0.4067265598 0.4196765994 0.4144037689 0.4115850447 0.4293263377 0.4045840652 0.4222024666 0.4043521643 0.4220405701 0.3985108559 0.4220445916 0.4244445094 0.4199078794 0.4151085416 0.405672848 0.4181308174 0.3970096504 0.3964575071 0.4177053899 0.421914405 0.4068335637 0.4333565154 0.4120441225 0.407327754 0.3985086729 0.4117211172 0.4276097776
0.4280013113 0.4071073718 0.4098012369 0.3996303003 0.4146395957 0.4373564971 0.4182969318 0.4168410005 0.4205120396 0.4231895284 0.433746983 0.4297598691 0.4203717383 0.428709478 0.4033261255 0.4049625732 0.417480984 0.4377180514 0.4228542305 0.3918583688 0.4048363962 0.406328095 0.4039710132 0.404539446 0.419004181 0.4157821005 0.4117056205 0.4285135547 0.4119132166 0.4240008961 0.4073517777 0.4221515793 0.4131749513 0.4240977527 0.4223753713 0.4201462453 0.4155578596 0.4112805726 0.4118876806 0.402203237 0.4054214521 0.413231432 0.4194269401 0.4281855548 0.4338940712 0.4166147285 0.4061431375 0.4051076218 0.4143532089 0.4261905945
0.4204501667 0.4146110233 0.4173069406 0.3992249441 0.424284734 0.4249612238 0.4186590092 0.4189829063 0.4230155486 0.4283002587 0.4311101531 0.425361321 0.4239295302 0.429195603 0.3979117828 0.3987433121 0.4169452778 0.4289773984 0.4035220925 0.4038065109 0.4053042779 0.4044669221 0.3968473455 0.398546987 0.4211056968 0.4124128836 0.412500078 0.4283630054 0.4152516901 0.4248833752 0.4122420771 0.4171730718 0.4168791416 0.4216968873 0.4237376485 0.4190433034 0.4190155014 0.4171758629 0.4106806397 0.4021405005 0.4081431246 0.4149626556 0.415742685 0.434092133 0.4349808196 0.4139600084 0.4167793927 0.4053868275 0.422149718 0.4284292105
0.4084169248 0.4179003677 0.41734425 0.3917855146 0.425058891 0.4256554314 0.4170059173 0.4257288279 0.4242635463 0.4286333342 0.4187964264 0.4262313463 0.4226735892 0.427025299 0.4055138524 0.4055999141 0.4250836148 0.4320401921 0.4114236353 0.4027985362 0.4097167832 0.4009373136 0.4050709406 0.4261894077 0.4221963457 0.4141893661 0.4243064146 0.4283630054 0.4269752509 0.4255784165 0.4040487428 0.4215682832 0.4080216331 0.4227064805 0.4264148299 0.4182749707 0.4189725239 0.4135160757 0.4051901347 0.4010513296 0.410956835 0.4159854806 0.4294014229 0.4353377993 0.4382002659 0.4189211704 0.4229310626 0.4049644615 0.4249373387 0.4297870702
0.4140922213 0.4081101078 0.4183431001 0.3884588837 0.4196842421 0.4225692265 0.4105093987 0.4294301697 0.4243967997 0.4286909724 0.4066869873 0.4298258648 0.413917586 0.4274729466 0.4065123251 0.414187056 0.4059359881 0.4299185222 0.4143144506 0.4059844526 0.4020649324 0.4099962314 0.4076058609 0.4000090951 0.4248376359 0.4138260427 0.4236476611 0.4262350955 0.4264896553 0.4240498098 0.4040841186 0.4220039476 0.4153109404 0.4388534779 0.4276759456 0.4200559129 0.4215575525 0.4186146718 0.4121423963 0.409079684 0.41343944 0.419183673 0.4067886104 0.4328948518 0.4294987745 0.4234234145 0.4237181056 0.408126804 0.420986862 0.4312165095
0.4042058769 0.4089012844 0.4190252462 0.3835720624 0.4153820955 0.4201225588 0.3940951588 0.4253632826 0.4277158516 0.4283222386 0.4143935672 0.4316627466 0.4176866863 0.4327651914 0.3926952035 0.4129772376 0.4108792938 0.4311402744 0.4053034648 0.4074084364 0.3671161496 0.3913196219 0.4123263857 0.4114972394 0.4121999251 0.3943649195 0.4228005223 0.415373227 0.4285980152 0.421348347 0.412338082 0.4194149211 0.415452717 0.4424217953 0.433001547 0.4219415968 0.4142833542 0.4206649286 0.4054334712 0.3990638478 0.4187027489 0.4163159398 0.4137161815 0.4391655078 0.4258151274 0.4170645481 0.4237839585 0.4157612125 0.4151511495 0.4313608123
0.3997925796 0.4103590666 0.410106782 0.384195757 0.4179132126 0.4139446985 0.4029603014 0.4189438289 0.4064659383 0.4147366912 0.4091013996 0.4231543318 0.425213741 0.4268199128 0.4000975051 0.411066754 0.4107207769 0.4269685658 0.4070102525 0.4147864881 0.3966232816 0.3999395091 0.4118553199 0.4125106857 0.4021601908 0.3842883779 0.415560788 0.4234185109 0.3939306636 0.4188551833 0.406760033 0.4241510277 0.4060732986 0.4342360888 0.4356263176 0.4197861679 0.4053015979 0.4215342935 0.4098006472 0.3887812677 0.4199850101 0.4162607149 0.4138792272 0.421000506 0.4106841324 0.410473201 0.4206850534 0.4169757789 0.4105083474 0.4111429091
0.4044758599 0.4202340884 0.3891045947 0.3805724376 0.427170185 0.4106418538 0.4208272511 0.4276750403 0.408474651 0.4099998491 0.414177647 0.4207884828 0.400413071 0.4254378624 0.405598956 0.4060850796 0.3849668171 0.4253643668 0.3901538647 0.4226695747 0.3963960129 0.4009606637 0.3810039464 0.3991244502 0.4053713682 0.393939977 0.4047849666 0.4231665344 0.4033402649 0.4220979948 0.3826701056 0.4171383321 0.394972926 0.4342587347 0.4360374989 0.4218321838 0.4130547791 0.4214623029 0.3852149224 0.4148415632 0.3920465938 0.4020013802 0.4192948061 0.4070553299 0.4003535062 0.4084772413 0.4083498092 0.4239514711 0.4057529537 0.4074289709
0.4035676717 0.4026425282 0.3847477035 0.4014766515 0.4032958372 0.4101230278 0.4175509025 0.4347956792 0.3929929762 0.4117675933 0.4162923469 0.4131768829 0.3787685448 0.4223084983 0.3865009102 0.397011349 0.3927137724 0.4272171178 0.3978067475 0.3994286862 0.3982679145 0.40960117 0.3716569247 0.3854115861 0.4227837118 0.4083103671 0.4038568429 0.4221233902 0.408636011 0.4130295798 0.373795719 0.40998498 0.4013516705 0.4155723432 0.4360374989 0.4104746083 0.420375069 0.403926749 0.395285605 0.4166916032 0.4022240971 0.4103576592 0.4100518002 0.4012145771 0.4070568217 0.4002901926 0.4215448287 0.3973435814 0.4189526002 0.4106103776
0.3954884412 0.4027085809 0.4035458497 0.400797907 0.4071318537 0.4115011912 0.4201018758 0.4320984477 0.3968347982 0.4170050291 0.4212179762 0.413325705 0.392587524 0.4155796012 0.3799571696 0.3888968146 0.4012718445 0.3949629818 0.4034343333 0.3978747545 0.3843544682 0.3999659292 0.3815483021 0.4034562835 0.4090883974 0.4096790944 0.4025843735 0.4217234654 0.41405075 0.4134366312 0.3847222494 0.4125109645 0.4042971989 0.4014799045 0.4332824938 0.4241395565 0.4165269819 0.3969087549 0.4009584378 0.3994695145 0.4175252408 0.4074678154 0.4291716284 0.4213275009 0.4082264163 0.3982918604 0.4251512439 0.4037640878 0.4210140148 0.4076319888
0.3967204239 0.3910709322 0.3951042478 0.401184406 0.4095370121 0.4149565172 0.4338638145 0.4242211245 0.3962060107 0.4188907548 0.4233851743 0.4117154446 0.4052386449 0.4126101971 0.3895591781 0.3818654947 0.4019948231 0.4085568043 0.4078568402 0.4119769635 0.396187048 0.3941465429 0.3787046455 0.4090586056 0.4094329457 0.4108190422 0.4034758032 0.4267367183 0.4130613399 0.4152359493 0.3929567627 0.4204135855 0.4065582586 0.4067131425 0.4318607998 0.4244374255 0.4132319641 0.3874267792 0.4143190127 0.4132875687 0.4242415997 0.4024305785 0.432607797 0.4218855138 0.4136012532 0.4011996286 0.4270623219 0.4040485618 0.4283509239 0.4131590146
0.4014427104 0.3922356552 0.405180476 0.3994763441 0.4203834962 0.413040012 0.4359122252 0.4180940009 0.391468975 0.4185879493 0.4173549869 0.415898641 0.4113139628 0.4269173901 0.402358487 0.3834994361 0.4034535645 0.409861887 0.4081000763 0.4089530845 0.4007421521 0.3904438687 0.3861702227 0.404479801 0.4052125371 0.4152427546 0.4067812313 0.4250949622 0.4141087454 0.4192693005 0.3914516251 0.4258376008 0.4094747146 0.4075090593 0.4359633169 0.4252066466 0.4091193114 0.3827809733 0.4161207925 0.4137195224 0.4170019625 0.3915089891 0.4236956177 0.4165691223 0.414493615 0.4034469942 0.4306760311 0.4114932559 0.4279982801 0.4043123734
