X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X19 X20 X21 X22 X23 X24 X25 X26 X27 X28 X29 X30 X31 X32 X33 X34 X35 X36 X37 X38 X39 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50
0.3532317289 0.3345471701 0.2853365315 0.1546523137 0.0026635887 0.0357462534 0.3608381985 0.2939434814 0.3265829033 0.1980679499 0.4725795885 0.1922741518 0.4745069025 0.405685662 0.3947018909 0.270429308 0.4196285698 0.219721328 0.4085342302 0.3801367894 0.4095699859 0.3653690692 0.0922836302 0.0300943057 0.4059677044 0.2724189866 0.4409509955 0.465967002 0.3953841076 0.3700012251 0.3614362553 0.3902008459 0.2919169127 0.3463832838 0.3130000804 0 0.3940252542 0.2705012044 0.2184522381 0.0514964137 0.3456323602 0.389886159 0.4265936196 0.2772032209 0.3983876158 0.3192568932 0.4044583609 0.196342654 0.395159059 0.3335518739
0.3611493977 0.3345608116 0.3219128633 0.1496842006 0.0026759336 0.0357462534 0.36084088 0.3006154228 0.3240454015 0.2093031016 0.4736949054 0.1972469304 0.4786991092 0.4068533323 0.404962361 0.2845309163 0.4241164767 0.230575984 0.3939903566 0.3737431967 0.410527142 0.3789461346 0.1005698821 0.0397103163 0.4043733048 0.2703633587 0.45196872 0.4652210981 0.3970383284 0.3756277158 0.3611223258 0.3896403143 0.2943564742 0.3497870993 0.3446389038 0 0.3940252542 0.2719906528 0.2190808662 0.0623727673 0.3535289004 0.388408828 0.4287041431 0.2775507804 0.3947123246 0.3359661836 0.3938275561 0.1979603512 0.3961774336 0.3293040383
0.3636794873 0.3345608116 0.3104993731 0.1496842006 0.0026759336 0.0431782468 0.3743602052 0.2971761641 0.3112858052 0.2159866145 0.4754624036 0.2029723362 0.4798908509 0.4111931373 0.4064395451 0.2845309163 0.4241377619 0.2405035754 0.3947059682 0.3789434901 0.4069972878 0.3699121594 0.1135633673 0.0398633852 0.4078370398 0.2928724982 0.4513117349 0.4660307407 0.4035366997 0.3777047171 0.29091435 0.3922101483 0.2991623196 0.3465802201 0.3505175251 0 0.3994925657 0.271890351 0.2914441446 0.0718465147 0.3699407799 0.399614584 0.4363902436 0.2774746189 0.3991184344 0.3373199339 0.3930004289 0.198851966 0.3978721086 0.3373016767
0.3619050641 0.3345655209 0.3209202621 0.1510032006 0.0032810562 0.0431782468 0.3743602052 0.3015332849 0.3119675788 0.2141491566 0.4754523048 0.2069387818 0.4800298606 0.4188966608 0.408711069 0.310361353 0.4260863158 0.2492106918 0.3982560277 0.3790623737 0.4092672135 0.3699622054 0.1262752772 0.039703552 0.4161091038 0.3049011685 0.4572350059 0.4665820481 0.4015589299 0.3768952397 0.284271779 0.4015696063 0.3093336428 0.3454665526 0.357598037 0 0.3995281267 0.2737090523 0.2915253887 0.2703599181 0.377740713 0.4041660269 0.438871553 0.2780485818 0.4098582022 0.3373455725 0.397688494 0.198851966 0.403748984 0.3373016767
0.3617572689 0.3345655209 0.3276197905 0.1690944194 0.0123859174 0.0431782468 0.3859759199 0.3015747117 0.3208752406 0.2141491566 0.4764109275 0.2069387818 0.4814555864 0.4219371594 0.4091990424 0.3249562411 0.4262229003 0.2673442462 0.3983006434 0.3804870414 0.4097748505 0.3714268757 0.1272755361 0.039703552 0.4153073281 0.3128529876 0.4561515834 0.466467791 0.3979471911 0.389280578 0.349352778 0.411411497 0.3121370185 0.3428804166 0.3591097487 0 0.3995172137 0.2761363387 0.2925081854 0.262764797 0.3779013607 0.4038944067 0.4269098339 0.281145123 0.4092012822 0.3392465939 0.3976912969 0.1989254932 0.408335231 0.3379714209
0.36728354 0.3346801285 0.3329535586 0.1735466028 0.0123859174 0.0431782468 0.3850224427 0.3015747117 0.3209406033 0.2095002673 0.4784346907 0.2069930791 0.4735290659 0.4207060982 0.4087514512 0.3262638966 0.4266755347 0.2578335785 0.3983006434 0.383600007 0.4098477154 0.3714332036 0.128146176 0.039703552 0.414883247 0.3405642064 0.4555887062 0.4664988097 0.3979471911 0.3874625817 0.3565515583 0.4102856836 0.3121509256 0.3428804166 0.3595933563 0 0.3995086069 0.2761694987 0.2940023093 0.2739138676 0.3631936374 0.4069040991 0.4334074458 0.2901235424 0.4067916054 0.3382492592 0.3977023491 0.1989254932 0.4087735649 0.3379943201
0.36728354 0.3346801285 0.3329535586 0.1809748431 0.0123859174 0.0431782468 0.3811445649 0.3024034341 0.3753703045 0.2164765943 0.4744565317 0.2069921653 0.4746569391 0.4186028758 0.4089087315 0.3238508736 0.4311534101 0.2628767511 0.4040780112 0.3963984918 0.4106034272 0.3784623535 0.1267158544 0.0393879011 0.4158262822 0.3500349812 0.4637465673 0.468064048 0.4000823384 0.3892467137 0.3670864313 0.4106303973 0.3121523039 0.3428804166 0.3562603142 0 0.3836542882 0.2810074193 0.2939189759 0.2942343951 0.3607479535 0.405851642 0.4344821673 0.2901247348 0.411220376 0.3393956795 0.3977074774 0.1994229566 0.4102678594 0.3736050706
0.3676434628 0.3347069511 0.3329535586 0.1911021878 0.0123859174 0.0431763949 0.3833395953 0.3024034341 0.3769242804 0.2164836678 0.475230373 0.2069921653 0.4740513624 0.4190170637 0.4088681714 0.3290956046 0.4373725349 0.2642180174 0.4040780112 0.401806413 0.4105819836 0.3784671878 0.1271693607 0.0393879011 0.4158004872 0.35160942 0.4634445185 0.4696265982 0.4053450014 0.3924229813 0.3709111457 0.4106303973 0.3121599459 0.3429702368 0.3573167647 0 0.3878244533 0.2807556542 0.2949908839 0.3113769956 0.3615185323 0.4089987547 0.4135707898 0.2881830736 0.4125543246 0.3393956795 0.3997797144 0.1994077001 0.4197239833 0.3738208402
0.3676434628 0.3372372831 0.3329535586 0.2099780759 0.0123859174 0.0431718549 0.3833395953 0.3096276076 0.3761553559 0.2164828833 0.476233128 0.2098804295 0.4730047003 0.4215437125 0.4098862766 0.3323294831 0.4324012207 0.2807834775 0.4117020734 0.4017982397 0.4107451481 0.3755171194 0.1271742551 0.0393879011 0.4194491792 0.3516718533 0.4642567576 0.4703959653 0.4053450014 0.3924229813 0.3684689131 0.4106303973 0.305285013 0.3429702368 0.3602611067 0 0.3981220481 0.2212095852 0.2949908839 0.3067696455 0.3615185323 0.4128196579 0.4037976991 0.2887613574 0.4122050886 0.3400505643 0.3998037107 0.199134672 0.4225565577 0.3778580718
0.3676434628 0.3417199577 0.3408611346 0.2231792217 0.0123859174 0.0431718549 0.3833458559 0.3111525843 0.3761875272 0.2039723454 0.4766359126 0.2098804295 0.4723768262 0.4218370933 0.4088372611 0.3408499301 0.4327497631 0.2810872442 0.4263021297 0.4017982397 0.410992716 0.3809158129 0.127598352 0.0393879011 0.4129380572 0.348195025 0.4599205729 0.4719886172 0.4053450014 0.3943675236 0.3673331669 0.4110302524 0.3099983015 0.3429702368 0.3605327391 0 0.4019866538 0.2189467115 0.2949908839 0.3070060072 0.3615185323 0.4145118766 0.4251412688 0.2927430778 0.4122050886 0.3418004439 0.3998037107 0.1986032261 0.4210668445 0.3782586721
