X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12 X13 X14 X15 X16 X17 X18 X19 X20 X21 X22 X23 X24 X25 X26 X27 X28 X29 X30 X31 X32 X33 X34 X35 X36 X37 X38 X39 X40 X41 X42 X43 X44 X45 X46 X47 X48 X49 X50
0.4891646377 0.4723751977 0.4779755836 0.4944294923 0.4644830291 0.4937141053 0.4903744199 0.4935134219 0.4812256776 0.474177085 0.4787831368 0.4854186499 0.4889736213 0.4878805647 0.4948947157 0.480901722 0.4896054685 0.4930106992 0.4884146225 0.4955902599 0.4535893233 0.4871806819 0.4825758852 0.4834822079 0.4969401446 0.4891900622 0.4692784792 0.4768722243 0.4810982508 0.4868023698 0.4783634295 0.4897957715 0.4643239881 0.4984392726 0.4785993516 0.476137399 0.486034144 0.4880718808 0.4788236155 0.4683323078 0.4900903886 0.4823059436 0.4830969314 0.4839809756 0.4916325031 0.4577145069 0.4904307873 0.4888635272 0.4860211998 0.4815016506
0.4894797053 0.4760853046 0.4779993608 0.4944586991 0.4653965685 0.4937933757 0.4923496801 0.4935810751 0.4813594865 0.4752600992 0.4788838934 0.485482494 0.4884943357 0.4885928441 0.4956529707 0.4811532496 0.4896985253 0.4930973868 0.489770897 0.4960340222 0.453720722 0.4873466813 0.4836412435 0.4839311092 0.4994860317 0.4903038805 0.4703578919 0.4801839395 0.483012626 0.4897998108 0.4792278573 0.4901689344 0.4651053533 0.501974426 0.4823791359 0.4762429798 0.4887662645 0.4882525332 0.4789437044 0.471144354 0.49019093 0.4823415589 0.4831059051 0.4846695104 0.4918641941 0.4593930026 0.4904359399 0.4887925158 0.4868014263 0.4824533609
0.4911410307 0.4763012125 0.4787453871 0.4966139622 0.4672171536 0.4938169154 0.4924265604 0.4935895668 0.4819443055 0.4805413612 0.4818010994 0.4856932638 0.490215786 0.4889954472 0.4961583141 0.4832592242 0.4899870757 0.4948377798 0.4943124452 0.4963098784 0.4538284246 0.4878729377 0.4853111177 0.4839371293 0.503080941 0.4906520338 0.4723943312 0.4802904427 0.4836850833 0.4902975499 0.479257466 0.4912075146 0.4659656574 0.5020437624 0.4824677705 0.4765566093 0.4904099886 0.4883933855 0.4850278942 0.4718699356 0.4902078696 0.4824317564 0.4841343864 0.4846975465 0.4921549731 0.4597067865 0.49140496 0.4888043865 0.4870102115 0.4824733528
0.4915049416 0.4776481558 0.4787580958 0.4966485444 0.4667295517 0.4955892185 0.4925758023 0.4941168505 0.4820496853 0.482450997 0.4819959396 0.4857759454 0.491279052 0.4897454177 0.4972477039 0.4847830907 0.4906196009 0.4970027561 0.4947849063 0.4964908719 0.4551851259 0.4883377003 0.4864702461 0.4846386155 0.5034085109 0.4918315491 0.4733973179 0.4801848121 0.4837443602 0.4904168177 0.4851224144 0.491394773 0.4674243714 0.5023698626 0.4836322736 0.4781410436 0.4905240047 0.4885437748 0.4868814218 0.4742519456 0.4922899902 0.4826471627 0.4842314174 0.485049496 0.4921618024 0.4598315296 0.4922853998 0.4895965834 0.4886086795 0.4830374043
0.4926616102 0.4789169653 0.4791970029 0.4966953993 0.4695407352 0.4956256204 0.4926878668 0.4941298169 0.482343322 0.482554438 0.4835431728 0.486221151 0.4922023666 0.4905250647 0.4976136527 0.485488043 0.4912274164 0.4972284728 0.4950545119 0.4967358205 0.4552128296 0.4888604122 0.4873737256 0.4862313718 0.5034159345 0.4921370983 0.4739038819 0.4802047021 0.4839835825 0.4904520134 0.4864667433 0.4914357222 0.4677670931 0.5024052723 0.4846642108 0.4827444844 0.4930980096 0.4885572871 0.4870198199 0.4743701327 0.4929457006 0.4830372139 0.484707201 0.4851647023 0.4924984802 0.4601324026 0.4923628273 0.4899192358 0.4886523558 0.483153287
0.4929919497 0.4796627143 0.4808400596 0.496910135 0.4696830719 0.4956455063 0.4929820665 0.4941811484 0.4831003187 0.4826225891 0.4838650905 0.486473586 0.4929556387 0.4912413462 0.4981153502 0.4868635464 0.4912483517 0.4975818535 0.4952304051 0.4970305898 0.4552349509 0.4966108034 0.4874714467 0.4864111957 0.5034899203 0.4921605273 0.4739670489 0.4827155647 0.4836087996 0.4904007753 0.4867693022 0.4919526352 0.4679093105 0.5033991947 0.4857540967 0.484415252 0.4932323692 0.4885539726 0.4903153827 0.4743875155 0.4932881263 0.4830882801 0.4860400076 0.4853137149 0.4935948454 0.462842397 0.4925868446 0.4904769811 0.4892952927 0.483502149
0.4944826872 0.4798845388 0.4809279858 0.4968941666 0.4705385229 0.49573609 0.4932001977 0.4949719958 0.4865506075 0.4836951971 0.4847253047 0.4877554471 0.4933483476 0.4917784944 0.4984907915 0.4891339032 0.4918009136 0.4980614506 0.4954611647 0.4970583375 0.4557765384 0.496977723 0.488616403 0.4868502023 0.5035720233 0.4936755245 0.4750836588 0.4827248804 0.4836380589 0.4938569993 0.4873087432 0.4927607537 0.4689659097 0.5034654367 0.4860108047 0.4844630966 0.4934803803 0.4886221874 0.4905181013 0.4746939321 0.4943617227 0.4839568679 0.486185214 0.4859744282 0.4940598373 0.4635035266 0.4927425905 0.4907219923 0.4899640924 0.4835386566
0.4945463047 0.4813393675 0.4809956424 0.4969480012 0.4718858757 0.4959252554 0.4932470319 0.4949719958 0.4867956843 0.4852478863 0.4850337931 0.4878904278 0.4939366694 0.4924976941 0.4986808378 0.4889681153 0.4924113755 0.4985253404 0.4959606671 0.4970915457 0.4556498397 0.4977727257 0.4886818398 0.4869070336 0.5037263193 0.4937328414 0.4754102515 0.482716129 0.4836440143 0.4941124999 0.4874632401 0.4928615828 0.4691482119 0.5034807982 0.4860157497 0.4845948771 0.4937166714 0.4887883879 0.4906343605 0.4747203242 0.4947514898 0.4839641697 0.4865978508 0.4865917215 0.499472582 0.4637061968 0.4930171594 0.4927897686 0.490814901 0.4835601822
0.4945703457 0.4836133364 0.4810563838 0.4969528908 0.472126383 0.4959866781 0.493350843 0.495255043 0.4880008332 0.4859988412 0.4856758684 0.4892878556 0.4939760723 0.4926070965 0.4986753354 0.4890152505 0.4931992202 0.4993085901 0.49615387 0.4970810301 0.4557406019 0.4995440848 0.4896047923 0.4879280093 0.5055294567 0.494049223 0.4760012701 0.4830182581 0.483772718 0.4942534859 0.4888323093 0.492864825 0.4691634173 0.5042560937 0.4880611736 0.4847500803 0.4956031456 0.4890541473 0.4907405435 0.4755600383 0.4952693485 0.4844945424 0.4866218653 0.4863623926 0.4995326803 0.4637728592 0.4930492967 0.4929150349 0.4910253493 0.4836005122
0.4947332644 0.4840495019 0.4810653628 0.4971701921 0.4721304712 0.4969636908 0.4934799544 0.4952653736 0.4927172999 0.486040203 0.4869202143 0.4893165446 0.4941157955 0.4928321947 0.4988791751 0.4891415547 0.4940575499 0.499353048 0.4962042846 0.4976130262 0.456912489 0.4997175568 0.4897216335 0.4880468669 0.5057054253 0.4944633321 0.476008913 0.4855967358 0.4838038711 0.4951616675 0.4894451365 0.4928935141 0.4706316905 0.5038596186 0.4881045516 0.4847464664 0.4956542512 0.4891139131 0.4907795231 0.4755623765 0.4952926333 0.4851054466 0.4873045488 0.4874126918 0.4995716558 0.4641023426 0.4930495665 0.492905002 0.4921406384 0.4838906215
0.499498473 0.4843729117 0.4829958326 0.497212194 0.4732296725 0.4970204941 0.4939371408 0.4955205212 0.4931275447 0.4863962602 0.4875059089 0.4894935212 0.496383102 0.4941187892 0.4990651081 0.4891751954 0.4942168631 0.4993909908 0.4965575591 0.4977429232 0.4569507694 0.5005372756 0.4902910954 0.4884509751 0.5058700936 0.4954174051 0.4760154926 0.4868264808 0.4838165793 0.495345738 0.4894759104 0.4929638024 0.4715445788 0.5038751676 0.4881444686 0.4848360284 0.4970066577 0.4892439605 0.4908165094 0.4757402569 0.4985077562 0.4851466593 0.487318853 0.4875548383 0.4996188161 0.4644306774 0.4931694123 0.49295131 0.4922904746 0.4841180722
0.4998652018 0.485932383 0.4834213484 0.4972623216 0.4829894493 0.4992632334 0.4943364878 0.4956105066 0.4932462032 0.4866623543 0.4880997214 0.4895097704 0.4971848237 0.494220513 0.499123579 0.4892405721 0.494260046 0.4993909908 0.4970764397 0.4977512054 0.4570576938 0.500901629 0.4910253919 0.4885426037 0.5058700936 0.4963406286 0.4760294549 0.4873464502 0.4839169164 0.49535435 0.4897334367 0.4964923727 0.4720707766 0.5042367321 0.4887678433 0.4848808299 0.4972996331 0.489310304 0.4915026581 0.4761147351 0.4987717814 0.4852429808 0.4873190349 0.4891643429 0.4997386563 0.4658338033 0.4932150608 0.4933732567 0.4951252541 0.4846813912
0.4993459544 0.4860392131 0.4832726736 0.4973285567 0.4833150112 0.4992676737 0.4945006456 0.4978101489 0.4937383705 0.486745058 0.4907334478 0.4896728728 0.4975410187 0.4946208541 0.499283985 0.4893394094 0.4943430691 0.5003024894 0.4983075348 0.4979238349 0.4570947554 0.5018092793 0.49103541 0.4898855858 0.5059153021 0.4975534721 0.4762564839 0.4877293857 0.4857769732 0.4959162975 0.4905739355 0.4965625099 0.4722233526 0.5040774373 0.4888391709 0.4863751864 0.4973416124 0.4893246775 0.491670917 0.4761150895 0.4989355812 0.4854988307 0.4875048934 0.4891844494 0.4997439497 0.4668001442 0.4933626742 0.4934980457 0.4955919604 0.4857423238
0.5001061377 0.4861883911 0.484111765 0.4975865835 0.4834239334 0.5010274432 0.4945510273 0.4978914892 0.4938288913 0.4885205454 0.4911646683 0.490085755 0.4976539512 0.49463734 0.4990691605 0.4940281466 0.4943617627 0.500352599 0.4986859084 0.4979607589 0.4576546621 0.5018704917 0.4911121745 0.4902586478 0.5062325539 0.4975688949 0.4765587489 0.4900509508 0.4858543079 0.4960187504 0.4913873297 0.4968012995 0.4741096601 0.5050421667 0.4892895774 0.4874057747 0.4973830892 0.4896307612 0.4923573147 0.4779084055 0.4997081256 0.48606016 0.488198383 0.4892829001 0.5000360593 0.467212503 0.4940464812 0.493839661 0.4957021529 0.4859013665
0.5001676543 0.4873332611 0.4842840368 0.4975896083 0.4840911904 0.5010233779 0.4949646366 0.4978985006 0.4938409547 0.4889273337 0.4911669302 0.4902863649 0.4977325546 0.4950481611 0.49940183 0.4940297524 0.4944094133 0.5007430215 0.4987867182 0.4984580621 0.4585345424 0.5018844582 0.4911875941 0.4917660196 0.5062424231 0.4989973242 0.4765749816 0.4923864106 0.4889571645 0.4963325801 0.4916527502 0.4968226696 0.4742375454 0.5051086078 0.4894454611 0.4882416435 0.4973986584 0.4896284182 0.4923638358 0.4779224442 0.5004772084 0.4863489268 0.4894526992 0.4893198299 0.5003120836 0.4674224583 0.4940993965 0.4944660757 0.4955454299 0.4859859803
0.5002302224 0.4887945422 0.4844941799 0.4977234435 0.4853824321 0.5010432961 0.495656144 0.4981128442 0.493995382 0.4896649631 0.4911930217 0.4906920791 0.4977424052 0.4950920797 0.4994044267 0.4940433575 0.4944320846 0.5007623097 0.4987638409 0.4988629865 0.4585099047 0.5022550048 0.4913069553 0.4923006725 0.5066024255 0.4990012528 0.4766189913 0.4945342281 0.4889739774 0.4964150609 0.4928989936 0.4968901726 0.4746143607 0.5051427351 0.4909245451 0.4886259749 0.5008647079 0.489630705 0.492513369 0.4779224442 0.500405131 0.4881576925 0.4899314376 0.4894699235 0.5004089443 0.4674829722 0.4945451296 0.4945921186 0.495899522 0.4878631066
0.5009309791 0.4894629457 0.4855134658 0.4977303194 0.4875743827 0.5011688917 0.4963812349 0.4984499392 0.4956159342 0.4898031068 0.4923251386 0.4907608855 0.4977796836 0.4950574984 0.499320692 0.494051933 0.4947883859 0.5007644637 0.4987759637 0.4992220444 0.4585091984 0.5022885061 0.4913150016 0.4920441195 0.5069418594 0.4992272658 0.4767200366 0.4945619362 0.4889857272 0.497290945 0.493155081 0.4969666719 0.4747075597 0.5053744574 0.4911040378 0.489900758 0.5008978631 0.4898822132 0.4925546095 0.4780269231 0.5004253331 0.4881860546 0.4903382078 0.489979776 0.5006933237 0.4675679073 0.4945682168 0.4947433352 0.4966140712 0.4884382601
0.5017486843 0.4896011319 0.4857745884 0.4977325952 0.4886879185 0.501639613 0.4968777364 0.4984930109 0.4956521783 0.4903632006 0.4924289657 0.4907742172 0.4981872401 0.4952368273 0.4994216001 0.4940875012 0.4949298162 0.5011599789 0.4988208232 0.4992613789 0.4597426054 0.5022988908 0.4913916176 0.4920873298 0.5069685306 0.4992904682 0.4768379518 0.494665816 0.4889863436 0.4977160827 0.493401517 0.4971178448 0.4782707158 0.5054416877 0.4911586436 0.4899191121 0.5012776355 0.4899376185 0.4930226435 0.4780359064 0.5006939885 0.4884346102 0.4903328874 0.489980693 0.5016482684 0.4683582558 0.4949944342 0.4947480835 0.4966848746 0.4885432146
0.5018796723 0.4911491467 0.4862653803 0.4978885511 0.488962989 0.5017339349 0.496830436 0.498483851 0.4966270292 0.4905449104 0.4929039754 0.490836606 0.4983197717 0.4971491265 0.4994767837 0.4941012246 0.4966585197 0.5011678763 0.4988623332 0.4993141168 0.4604361304 0.5023354522 0.4914220189 0.492231355 0.5069844015 0.4993985993 0.4777529329 0.4946939279 0.4902354058 0.4977505771 0.4937217249 0.497127089 0.478416954 0.5055076846 0.491663599 0.4908416043 0.5012810829 0.4900600149 0.4945564192 0.4783120823 0.5007433472 0.4884529651 0.4903634132 0.4899842424 0.5018026891 0.4685091732 0.4969330143 0.4947945933 0.4975067242 0.488604342
